id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
synthetic_00142	Exam was notable for tachycardia in the setting of alcohol withdrawal syndrome.		Synthetic clinical note sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	clinical_note	psychiatry	alcohol withdrawal	true	22
synthetic_00143	Exam was notable for hypotension in the setting of sepsis due to cellulitis.		Synthetic clinical note sentence for sepsis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	sepsis	true	23
synthetic_00144	Exam was notable for exposed bone in the setting of diabetic foot osteomyelitis.		Synthetic clinical note sentence for osteomyelitis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	osteomyelitis	true	24
synthetic_00145	Exam was notable for silvery scale in the setting of plaque psoriasis.		Synthetic clinical note sentence for psoriasis; expected CUI is intentionally blank until judged.	clinical_note	dermatology	psoriasis	true	25
synthetic_00146	Exam was notable for vesicular rash in the setting of herpes zoster.		Synthetic clinical note sentence for herpes zoster; expected CUI is intentionally blank until judged.	clinical_note	dermatology	herpes zoster	true	26
synthetic_00147	Exam was notable for crepitus in the setting of knee osteoarthritis.		Synthetic clinical note sentence for osteoarthritis; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	osteoarthritis	true	27
synthetic_00148	Exam was notable for shortened externally rotated leg in the setting of femoral neck fracture.		Synthetic clinical note sentence for hip fracture; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	hip fracture	true	28
synthetic_00149	Exam was notable for synovitis of MCP joints in the setting of rheumatoid arthritis.		Synthetic clinical note sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	rheumatoid arthritis	true	29
synthetic_00150	Exam was notable for podagra in the setting of acute gout flare.		Synthetic clinical note sentence for gout flare; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	gout flare	true	30
synthetic_00151	Exam was notable for microcytosis in the setting of iron deficiency anemia.		Synthetic clinical note sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	clinical_note	hematology	iron deficiency anemia	true	31
synthetic_00152	Exam was notable for unilateral leg edema in the setting of acute deep vein thrombosis.		Synthetic clinical note sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	clinical_note	hematology	deep vein thrombosis	true	32
synthetic_00153	Exam was notable for elevated blood pressure in the setting of preeclampsia.		Synthetic clinical note sentence for preeclampsia; expected CUI is intentionally blank until judged.	clinical_note	obstetrics	preeclampsia	true	33
synthetic_00154	Exam was notable for cervical motion tenderness in the setting of pelvic inflammatory disease.		Synthetic clinical note sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	clinical_note	gynecology	pelvic inflammatory disease	true	34
synthetic_00155	Exam was notable for axillary lymphadenopathy in the setting of invasive ductal carcinoma.		Synthetic clinical note sentence for breast cancer; expected CUI is intentionally blank until judged.	clinical_note	oncology	breast cancer	true	35
synthetic_00156	Exam was notable for incidental lung nodule in the setting of solitary pulmonary nodule.		Synthetic clinical note sentence for lung nodule; expected CUI is intentionally blank until judged.	clinical_note	oncology	lung nodule	true	36
synthetic_00157	Exam was notable for bulging tympanic membrane in the setting of acute otitis media.		Synthetic clinical note sentence for acute otitis media; expected CUI is intentionally blank until judged.	clinical_note	otolaryngology	acute otitis media	true	37
synthetic_00158	Exam was notable for retinal hemorrhages in the setting of diabetic retinopathy.		Synthetic clinical note sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	clinical_note	ophthalmology	diabetic retinopathy	true	38
synthetic_00159	Exam was notable for increased work of breathing in the setting of acute hypoxemic respiratory failure.		Synthetic clinical note sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	clinical_note	critical care	acute respiratory failure	true	39
synthetic_00160	Exam was notable for ultrasound guided venous access in the setting of need for central venous access.		Synthetic clinical note sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	clinical_note	procedures	central venous catheter placement	true	40
synthetic_00161	Assessment favored atrial fibrillation because of palpitations and irregularly irregular rhythm.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_00162	Assessment favored heart failure with reduced ejection fraction because of orthopnea and bibasilar crackles.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_00163	Assessment favored non ST elevation myocardial infarction because of substernal chest pressure and elevated troponin.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_00164	Assessment favored community acquired pneumonia because of productive cough and right lower lobe crackles.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_00165	Assessment favored asthma because of wheezing and prolonged expiratory phase.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_00166	Assessment favored acute pulmonary embolism because of pleuritic chest pain and unilateral leg swelling.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_00167	Assessment favored acute uncomplicated diverticulitis because of left lower quadrant pain and localized abdominal tenderness.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_00168	Assessment favored upper gastrointestinal bleeding because of melena and orthostatic hypotension.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_00169	Assessment favored clostridioides difficile colitis because of watery diarrhea and diffuse abdominal cramping.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_00170	Assessment favored poorly controlled type 2 diabetes mellitus because of polyuria and elevated hemoglobin A1c.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_00171	Assessment favored insulin associated hypoglycemia because of diaphoresis and tremor and low fingerstick glucose.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_00172	Assessment favored hyperthyroidism because of heat intolerance and fine tremor.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
synthetic_00173	Assessment favored acute kidney injury because of decreased urine output and rising creatinine.		Synthetic clinical note sentence for acute kidney injury; expected CUI is intentionally blank until judged.	clinical_note	nephrology	acute kidney injury	true	13
synthetic_00174	Assessment favored stage three chronic kidney disease because of fatigue and albuminuria.		Synthetic clinical note sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	clinical_note	nephrology	chronic kidney disease	true	14
